review_id,application_id,decision,review_comment,review_date,reviewed_by
REV118934,APP54203132,Approved,"KYC matches, no red flags.",13-Nov-2025,Alisha Duffy
REV310164,APP15904272,Approved,"KYC matches, no red flags.",2026-04-10 23:48:00,Catherine James
REV535949,APP04858340,APPROVED,Approved after manual PAN check.,02-Apr-2025,James Barrett
REV510382,APP26680796,Approved,Approved after manual PAN check.,2025-07-27 17:09:04,Lance Mitchell MD
REV635035,APP62730016,approved,"All documents verified, cleared for activation.",05-06-2026,Donna Long
REV608157,APP96627932,Approved,"KYC matches, no red flags.",2026-05-08,Robin Coleman
REV553107,APP15700833,Approved,"KYC matches, no red flags.",22-Oct-2025,Alisha Duffy
REV433751,APP92432232,Approved,"All documents verified, cleared for activation.",04-09-2026,Donna Long
REV610998,APP81100814,approved,"KYC matches, no red flags.",22/07/2025,Jose White
REV222747,APP03500085,approved,"KYC matches, no red flags.",2025-03-11,Donna Long
REV937050,APP89619238,Approved,"KYC matches, no red flags.",03-03-2026,Alisha Duffy
REV204492,APP84681413,APPROVED,Approved after manual PAN check.,2026-03-16,Donna Long
REV245941,APP09359187,APPROVED,"KYC matches, no red flags.",2025-08-18 07:20:06,James Barrett
REV744902,APP03411910,approved,"All documents verified, cleared for activation.",17-Jun-2026,James Barrett
REV767253,APP90559449,Approved,,21/02/2026,Donna Long
REV296235,APP79108358,APPROVED,Approved after manual PAN check.,20/05/2026,James Barrett
REV442206,APP22971109,Approved,"KYC matches, no red flags.",31-Mar-2025,Alisha Duffy
REV098203,APP01421492,APPROVED,Approved after manual PAN check.,30/06/2026,Donna Long
REV913337,APP59449847,Approved,Approved after manual PAN check.,2025-08-21 00:15:11,Alisha Duffy
REV147474,APP61609306,approved,Approved after manual PAN check.,03/08/2025,James Barrett
REV440169,APP81002313,Approved,"All documents verified, cleared for activation.",04-Mar-2026,Donna Long
REV455602,APP65514286,approved,"All documents verified, cleared for activation.",2025-11-13 23:37:17,Donna Long
REV447835,APP78506134,approved,"All documents verified, cleared for activation.",27/05/2025,Donna Long
REV036056,APP90419529,approved,"All documents verified, cleared for activation.",2025-11-05 16:30:49,James Barrett
REV683426,APP91669086,Approved,"KYC matches, no red flags.",12-05-2025,Jose White
REV800284,APP18663139,approved,"KYC matches, no red flags.",2025-06-02 07:12:32,Jose White
REV203651,APP62058087,Approved,"All documents verified, cleared for activation.",2025-04-30 19:26:10,Robin Coleman
REV794899,APP88374268,Approved,"KYC matches, no red flags.",2026-01-07 06:57:29,Jose White
REV516683,APP08019031,Approved,,15-Jan-2025,James Barrett
REV293502,APP10722735,APPROVED,,05-18-2026,Catherine James
REV570704,APP35029002,APPROVED,Approved after manual PAN check.,13-Apr-2025,Catherine James
REV352877,APP17367111,APPROVED,"KYC matches, no red flags.",2025-06-15,Donna Long
REV367782,APP20789526,approved,,2025-10-22 12:15:18,James Barrett
REV058440,APP76702073,APPROVED,Approved after manual PAN check.,01-Feb-2026,Jose White
REV313231,APP68626532,approved,"All documents verified, cleared for activation.",03-01-2026,Alisha Duffy
REV587908,APP52202800,Approved,"KYC matches, no red flags.",2026-01-07,Catherine James
REV508293,APP17388557,approved,"All documents verified, cleared for activation.",11-Feb-2026,Alisha Duffy
REV451804,APP50839315,Approved,Approved after manual PAN check.,01-Nov-2025,Grant Glass
REV726945,APP94981515,approved,"All documents verified, cleared for activation.",2025-10-27,Catherine James
REV798275,APP97340919,approved,Approved after manual PAN check.,08-12-2025,Robin Coleman
REV655559,APP92490531,Approved,"All documents verified, cleared for activation.",22/06/2025,Jose White
REV072504,APP82582573,APPROVED,"All documents verified, cleared for activation.",2026-04-28,Grant Glass
REV765962,APP59969127,APPROVED,Approved after manual PAN check.,25-Mar-2026,Donna Long
REV584107,APP68616304,approved,Approved after manual PAN check.,26/01/2026,Lance Mitchell MD
REV599819,APP80820101,Approved,,06-27-2026,Robin Coleman
REV404140,APP71835802,APPROVED,"All documents verified, cleared for activation.",05-08-2026,Lance Mitchell MD
REV815991,APP37364348,approved,"All documents verified, cleared for activation.",2025-11-22 04:51:54,Robin Coleman
REV136074,APP61071356,approved,"All documents verified, cleared for activation.",2025-04-28,Robin Coleman
REV634212,APP02163148,approved,"KYC matches, no red flags.",2025-02-04,Grant Glass
REV613291,APP60659030,Approved,"All documents verified, cleared for activation.",03/02/2026,Catherine James
REV831140,APP58101470,APPROVED,Approved after manual PAN check.,01-05-2025,Jose White
REV474161,APP90042815,approved,"All documents verified, cleared for activation.",08-03-2025,Robin Coleman
REV116173,APP83626673,approved,"KYC matches, no red flags.",2025-11-13 01:40:11,Jose White
REV926123,APP81377104,APPROVED,Approved after manual PAN check.,20/04/2026,James Barrett
REV490650,APP47458601,Approved,"KYC matches, no red flags.",26-Feb-2026,Robin Coleman
REV068697,APP85665688,APPROVED,"All documents verified, cleared for activation.",12-23-2025,Catherine James
REV614018,APP73124452,approved,Approved after manual PAN check.,05-27-2025,Grant Glass
REV125678,APP10110600,APPROVED,"All documents verified, cleared for activation.",07-30-2025,Alisha Duffy
REV543304,APP62202890,Approved,Approved after manual PAN check.,20-Jun-2026,Lance Mitchell MD
REV632500,APP24686096,approved,"All documents verified, cleared for activation.",01-Aug-2025,Alisha Duffy
REV616463,APP51453843,approved,Approved after manual PAN check.,2026-04-28,Robin Coleman
REV298585,APP05905591,Approved,"KYC matches, no red flags.",2025-07-31 05:08:30,Robin Coleman
REV834998,APP55231783,APPROVED,Approved after manual PAN check.,2026-02-21,Catherine James
REV233898,APP54313946,APPROVED,Approved after manual PAN check.,14-Jan-2025,Grant Glass
REV396436,APP29566439,Approved,"All documents verified, cleared for activation.",16-Feb-2025,Donna Long
REV008120,APP66482677,APPROVED,,03-25-2026,Alisha Duffy
REV518461,APP76322407,approved,"All documents verified, cleared for activation.",05-Mar-2025,Grant Glass
REV328448,APP70050899,Approved,"All documents verified, cleared for activation.",03-16-2025,Catherine James
REV994110,APP34415750,APPROVED,,27-Dec-2025,Catherine James
REV312005,APP90171787,Approved,Approved after manual PAN check.,05-14-2026,Alisha Duffy
REV811806,APP65305171,Approved,Approved after manual PAN check.,05/01/2026,Catherine James
REV130459,APP91729410,APPROVED,"All documents verified, cleared for activation.",17-Apr-2025,Jose White
REV956351,APP11025628,Approved,"All documents verified, cleared for activation.",10-29-2025,James Barrett
REV826382,APP45064873,Approved,"All documents verified, cleared for activation.",2026-01-08,Catherine James
REV872591,APP83526003,APPROVED,Approved after manual PAN check.,13/12/2025,Catherine James
REV718663,APP15530706,Approved,Approved after manual PAN check.,2026-04-20,Donna Long
REV731575,APP26005781,approved,"KYC matches, no red flags.",06-15-2025,Catherine James
REV542223,APP08872181,approved,"All documents verified, cleared for activation.",2026-06-24,Catherine James
REV387043,APP99957180,APPROVED,,2025-01-08 13:42:45,James Barrett
REV877022,APP20614935,approved,"KYC matches, no red flags.",2025-08-31 08:55:15,James Barrett
REV199082,APP60450370,Approved,Approved after manual PAN check.,10-04-2025,Jose White
REV228850,APP54252046,Approved,"All documents verified, cleared for activation.",2025-11-08 22:41:11,Donna Long
REV723371,APP24492036,approved,"All documents verified, cleared for activation.",04-28-2025,Grant Glass
REV263897,APP36524394,APPROVED,Approved after manual PAN check.,15-Jan-2025,James Barrett
REV125625,APP40926718,approved,,2025-03-11 22:52:17,Grant Glass
REV353141,APP46582944,APPROVED,Approved after manual PAN check.,2026-03-13,Catherine James
REV666526,APP98171656,Approved,"KYC matches, no red flags.",2025-09-17 23:05:46,Lance Mitchell MD
REV371890,APP94479693,Approved,"KYC matches, no red flags.",2025-02-10,Robin Coleman
REV777349,APP40225972,APPROVED,Approved after manual PAN check.,03-28-2025,Lance Mitchell MD
REV549406,APP05766701,APPROVED,"KYC matches, no red flags.",04/04/2025,Catherine James
REV983015,APP31165526,approved,Approved after manual PAN check.,25-Jun-2026,James Barrett
REV221092,APP43579151,Approved,"All documents verified, cleared for activation.",25/08/2025,Lance Mitchell MD
REV498597,APP36983508,approved,"KYC matches, no red flags.",07/03/2025,Jose White
REV066791,APP58606102,APPROVED,"KYC matches, no red flags.",21/06/2026,Grant Glass
REV138507,APP15330909,Approved,Approved after manual PAN check.,2025-03-04 19:25:08,Donna Long
REV968748,APP47531303,approved,"All documents verified, cleared for activation.",29-May-2025,Jose White
REV584073,APP08101534,APPROVED,,06-17-2025,Robin Coleman
REV489228,APP26628092,APPROVED,Approved after manual PAN check.,10-10-2025,Donna Long
REV674787,APP54163290,approved,,16/10/2025,Jose White
REV934229,APP73691807,APPROVED,Approved after manual PAN check.,12-19-2025,Catherine James
REV607615,APP81825260,approved,"All documents verified, cleared for activation.",17-Jun-2026,James Barrett
REV986944,APP70853372,APPROVED,Approved after manual PAN check.,11/04/2025,James Barrett
REV003642,APP90957982,APPROVED,"All documents verified, cleared for activation.",04/07/2025,Lance Mitchell MD
REV882837,APP45584751,approved,"All documents verified, cleared for activation.",2025-04-19 16:49:44,Robin Coleman
REV807013,APP46864252,APPROVED,"All documents verified, cleared for activation.",10-Dec-2025,Alisha Duffy
REV813234,APP38385825,approved,Approved after manual PAN check.,2026-05-04 08:41:19,Jose White
REV813210,APP44021625,APPROVED,Approved after manual PAN check.,2025-07-11,Alisha Duffy
REV004955,APP49033069,Approved,"KYC matches, no red flags.",01-14-2025,Alisha Duffy
REV221055,APP50870565,APPROVED,Approved after manual PAN check.,2025-02-26 20:24:40,Lance Mitchell MD
REV782337,APP84284363,approved,"All documents verified, cleared for activation.",01-05-2025,Jose White
REV879571,APP84084423,approved,"All documents verified, cleared for activation.",2026-06-05 23:43:15,Robin Coleman
REV349257,APP88968398,approved,Approved after manual PAN check.,02-02-2025,Grant Glass
REV354328,APP38806177,Approved,"KYC matches, no red flags.",15-Oct-2025,James Barrett
REV304016,APP45845070,APPROVED,Approved after manual PAN check.,12/04/2025,Robin Coleman
REV775135,APP67856835,approved,"KYC matches, no red flags.",21/03/2026,Alisha Duffy
REV326195,APP48909642,Approved,,2025-10-30 04:38:06,Donna Long
REV311889,APP89142032,APPROVED,"All documents verified, cleared for activation.",2025-11-17 08:34:18,Grant Glass
REV816640,APP23338445,Approved,"All documents verified, cleared for activation.",2025-07-28,Jose White
REV818175,APP46337979,APPROVED,Approved after manual PAN check.,2025-07-20 11:51:45,Robin Coleman
REV834280,APP86384557,approved,"KYC matches, no red flags.",08-Dec-2025,Donna Long
REV148272,APP66704734,approved,"KYC matches, no red flags.",2026-02-27,Lance Mitchell MD
REV239884,APP37785538,approved,"All documents verified, cleared for activation.",29-Aug-2025,James Barrett
REV941158,APP56996048,Approved,"KYC matches, no red flags.",11-09-2025,Lance Mitchell MD
REV084992,APP85676538,approved,Approved after manual PAN check.,2026-05-02,Donna Long
REV434568,APP76571579,approved,Approved after manual PAN check.,2025-07-02 02:24:56,Lance Mitchell MD
REV171649,APP31922143,APPROVED,Approved after manual PAN check.,01-30-2025,Jose White
REV532340,APP71936169,APPROVED,"KYC matches, no red flags.",2025-02-18 14:10:48,James Barrett
REV771148,APP62724132,Approved,"KYC matches, no red flags.",2025-09-11,James Barrett
REV350051,APP49889775,Approved,Approved after manual PAN check.,05-25-2025,Alisha Duffy
REV037220,APP60662590,approved,,2026-04-09,Lance Mitchell MD
REV537361,APP59508247,approved,"All documents verified, cleared for activation.",2025-08-11,Jose White
REV399967,APP80697043,APPROVED,Approved after manual PAN check.,26-Mar-2026,Donna Long
REV466727,APP56267913,approved,Approved after manual PAN check.,2026-04-13,Robin Coleman
REV119629,APP20765685,approved,Approved after manual PAN check.,2026-01-05,Robin Coleman
REV051736,APP56526207,approved,"All documents verified, cleared for activation.",2025-06-22 04:34:55,Lance Mitchell MD
REV429171,APP49373256,Approved,"All documents verified, cleared for activation.",19-Mar-2025,Jose White
REV962490,APP68158359,Approved,Approved after manual PAN check.,2025-10-15,Donna Long
REV204641,APP22892030,approved,"All documents verified, cleared for activation.",2026-06-17,Catherine James
REV108491,APP14567503,APPROVED,"All documents verified, cleared for activation.",2025-03-05 20:59:03,Catherine James
REV062824,APP74238944,approved,Approved after manual PAN check.,09-20-2025,Alisha Duffy
REV659540,APP34845804,APPROVED,"All documents verified, cleared for activation.",15-Sep-2025,Donna Long
REV576451,APP38692844,approved,"All documents verified, cleared for activation.",10-Mar-2025,Grant Glass
REV332288,APP94469936,Approved,"KYC matches, no red flags.",06-Nov-2025,Grant Glass
REV873486,APP34470607,approved,Approved after manual PAN check.,25-Jul-2025,Donna Long
REV076333,APP72078913,Approved,"All documents verified, cleared for activation.",2025-06-13 02:33:58,James Barrett
REV105331,APP90132538,Approved,"All documents verified, cleared for activation.",2025-09-06 04:18:52,Donna Long
REV178320,APP08163272,approved,"KYC matches, no red flags.",12-05-2025,Jose White
REV965341,APP99170795,APPROVED,Approved after manual PAN check.,2025-12-04,Catherine James
REV448868,APP95969849,approved,"All documents verified, cleared for activation.",26/12/2025,Alisha Duffy
REV505378,APP46461562,APPROVED,Approved after manual PAN check.,22-Feb-2025,Alisha Duffy
REV165841,APP23682759,Approved,"All documents verified, cleared for activation.",12-Feb-2026,Donna Long
REV886900,APP60725507,approved,"KYC matches, no red flags.",17/05/2026,Lance Mitchell MD
REV246685,APP34222032,APPROVED,"All documents verified, cleared for activation.",2025-01-19,Grant Glass
REV336361,APP02673580,APPROVED,,15-Jan-2026,Robin Coleman
REV310367,APP38748687,Approved,"All documents verified, cleared for activation.",18/01/2025,Lance Mitchell MD
REV503977,APP81629403,APPROVED,"KYC matches, no red flags.",2025-01-13,James Barrett
REV436286,APP04323847,APPROVED,Approved after manual PAN check.,2025-02-19,Jose White
REV610032,APP23291406,APPROVED,"KYC matches, no red flags.",2026-04-28 04:32:28,Catherine James
REV471940,APP82685442,approved,"All documents verified, cleared for activation.",01/04/2025,Lance Mitchell MD
REV324139,APP36838652,APPROVED,"All documents verified, cleared for activation.",31-Jan-2025,Donna Long
REV084979,APP89785374,Approved,"All documents verified, cleared for activation.",06/05/2025,Robin Coleman
REV749197,APP06685158,Approved,"All documents verified, cleared for activation.",07-23-2025,Lance Mitchell MD
REV081672,APP26860086,Approved,Approved after manual PAN check.,22-May-2025,James Barrett
REV792109,APP67893554,Approved,"All documents verified, cleared for activation.",28-Jul-2025,Catherine James
REV642440,APP52861252,APPROVED,Approved after manual PAN check.,03-28-2026,James Barrett
REV279157,APP89655127,APPROVED,Approved after manual PAN check.,2025-02-28,Jose White
REV243913,APP23118895,APPROVED,Approved after manual PAN check.,15-Jun-2025,Robin Coleman
REV685843,APP98089503,approved,"All documents verified, cleared for activation.",07-May-2025,Catherine James
REV566855,APP83833648,approved,"All documents verified, cleared for activation.",11-11-2025,Catherine James
