bank_id,application_id,account_number_masked,ifsc,bank_name,verification_status
BNK402632,APP94812881,XXXXXXXX2434,NFZY0603340,SBI,verified
BNK334846,APP56194553,XXXXXXXX4025,XJPM0043499,AXIS BANK,Verified
BNK556583,APP26355754,XXXXXXXX3996,JAFE0151559,ICICI BANK,Verified
BNK281475,APP63115517,XXXXXXXX3613,JYXT0902345,Axis Bank,verified
BNK611912,APP02821557,XXXXXXXX8917,ENVW0251366,SBI,Verified
BNK245851,APP13126943,XXXXXXXX4843,DGOX0233237,Kotak Mahindra,verified
BNK951617,APP77929202,XXXXXXXX7719,ZHYL0948444,SBI,verified
BNK964472,APP89568800,XXXXXXXX5546,WBMI0229077,Icici Bank Ltd,verified
BNK797544,APP59423363,XXXXXXXX8335,CYSJ0062777,axis bank,Verified
BNK703329,APP52422477,XXXXXXXX9171,yowj0451520,Hdfc bank Ltd,verified
BNK502214,APP85889526,XXXXXXXX6674,JDUQ0926958,ICICI Bank,Verified
BNK070760,APP69970567,XXXXXXXX2602,UVQA0354450,AXIS BANK,verified
BNK047146,APP17996917,XXXXXXXX6206,XSHC0435397,Kotak Mahindra,Verified
BNK728463,APP31742955,XXXXXXXX5785,JVIR0485779,HDFC Bank,verified
BNK035540,APP94804990,XXXXXXXX4138,QUSX0699632,Hdfc bank Ltd,Verified
BNK976685,APP09076526,XXXXXXXX4262,ttif0556855,punjab national bank,verified
BNK269761,APP00748061,XXXXXXXX6860,XOSV0876015,kotak bank,Verified
BNK962554,APP33093985,XXXXXXXX0744,BCQG0610254,icici bank,Verified
BNK731582,APP24247793,XXXXXXXX4923,XFJQ0905007,Icici Bank Ltd,verified
BNK843910,APP47838556,XXXXXXXX2678,TMUI0614345,Kotak Mahindra,verified
BNK266925,APP37085449,XXXXXXXX6400,OSTP0004825,Kotak Mahindra,verified
BNK717214,APP55347376,XXXXXXXX8579,GWEK0151296,axis bank,Verified
BNK710859,APP02722250,XXXXXXXX1928,SYNN0458086,state bank of india,Verified
BNK847370,APP02941018,XXXXXXXX6404,RHCI0813646,ICICI BANK,Verified
BNK171443,APP33274950,XXXXXXXX5186,LGKL0539186,S.B.I.,verified
BNK642849,APP03468831,XXXXXXXX2020,ZDIE0913019,hdfc bank,verified
BNK824536,APP45517129,XXXXXXXX9864,KWCK0331356,ICICI Bank,verified
BNK811967,APP10000420,XXXXXXXX7928,FJWT0025882,AXIS BANK,Verified
BNK405050,APP79567212,XXXXXXXX9558,UALD0566909,ICICI Bank,Verified
BNK034902,APP28832347,XXXXXXXX6944,UYWY0255553,punjab national bank,Verified
BNK356630,APP74535052,XXXXXXXX6526,vshq0476510,Axis Bank,Verified
BNK017629,APP40340056,XXXXXXXX3735,KMRM0287476,AXIS BANK,verified
BNK677890,APP49978401,XXXXXXXX6551,DBDF0897080,Hdfc bank Ltd,Verified
BNK867884,APP93569879,XXXXXXXX3918,IYIP0339515,axis bank,Verified
BNK017164,APP88924497,XXXXXXXX3794,VVDL0525666,kotak bank,Verified
BNK706835,APP30710675,XXXXXXXX1923,GNXE0342717,State Bank of India,verified
BNK621375,APP58570217,XXXXXXXX9712,BPQY0363502,AXIS BANK,verified
BNK890273,APP44519358,XXXXXXXX9096,RTUA0571453,AXIS BANK,verified
BNK667180,APP77472316,XXXXXXXX1860,BGTB0286147,State Bank of India,verified
BNK558082,APP89329935,XXXXXXXX8356,HJAG0892124,SBI,verified
BNK808921,APP36627589,XXXXXXXX4637,ICAR0241754,Hdfc bank Ltd,Verified
BNK266645,APP09018521,XXXXXXXX7988,GKFV0393265,ICICI BANK,verified
BNK991575,APP62603606,XXXXXXXX7939,HSDS0312698,AXIS BANK,Verified
BNK085427,APP29611963,XXXXXXXX6876,IQGQ0661542,State Bank of India,Verified
BNK463651,APP59091441,XXXXXXXX4882,QTBQ0706040,hdfc bank,Verified
BNK925862,APP65224254,XXXXXXXX9201,TESJ0190959,Kotak Mahindra,verified
BNK248347,APP48164850,XXXXXXXX0050,XJLM0600872,S.B.I.,verified
BNK124257,APP10405121,XXXXXXXX3192,ngdj0139026,kotak bank,Verified
BNK155422,APP16957356,XXXXXXXX4255,ZRKT0953772,Punjab National Bank,verified
BNK749109,APP40638424,XXXXXXXX8136,OYBS0248559,kotak bank,Verified
BNK747842,APP29099812,XXXXXXXX0172,IZNZ0345603,HDFC BANK,Verified
BNK261896,APP20765474,XXXXXXXX6773,GZQH0911643,hdfc bank,verified
BNK892318,APP69876944,XXXXXXXX6688,tsdd0465430,Kotak Mahindra Bank,verified
BNK923456,APP50946094,XXXXXXXX3673,LXMG0197241,SBI,Verified
BNK300544,APP18693401,XXXXXXXX8067,FHOP0723816,HDFC BANK,Verified
BNK436809,APP92045728,XXXXXXXX3941,BDPG0242726,PNB,Verified
BNK811213,APP23825146,XXXXXXXX6092,RGLI0766115,kotak bank,verified
BNK857641,APP22200732,XXXXXXXX9841,MJNN0288709,state bank of india,verified
BNK920428,APP25892862,XXXXXXXX3304,PEIW0187995,hdfc bank,verified
BNK578792,APP41082274,XXXXXXXX8389,ZPBQ0089830,PNB,verified
BNK479227,APP44418699,XXXXXXXX6858,VWHQ0818816,SBI,Verified
BNK908370,APP75203138,XXXXXXXX4058,UHTY0954729,HDFC BANK,verified
BNK911249,APP11430732,XXXXXXXX0544,RJOL0482460,Axis Bank,Verified
BNK287178,APP92533389,XXXXXXXX0573,usrx0201600,State Bank of India,verified
BNK476089,APP24031362,XXXXXXXX2168,HSRZ0007144,S.B.I.,verified
BNK299714,APP33083348,XXXXXXXX0477,WHAB0859053,Punjab National Bank,Verified
BNK730919,APP94578777,XXXXXXXX4212,MKYQ0941669,punjab national bank,Verified
BNK911541,APP11204894,XXXXXXXX2804,GLTD0049721,HDFC BANK,Verified
BNK759584,APP94173483,XXXXXXXX8752,ZRMA0783259,axis bank,Verified
BNK951084,APP32056589,XXXXXXXX9737,RDZK0752173,Kotak Mahindra Bank,Verified
BNK110005,APP43470675,XXXXXXXX6463,BPNM0470347,state bank of india,verified
BNK234051,APP04042853,XXXXXXXX3735,XTSB0985561,Punjab National Bank,Verified
BNK061086,APP05755573,XXXXXXXX6614,XCTH0974816,HDFC BANK,Verified
BNK713598,APP59623233,XXXXXXXX8342,DUFL0774429,HDFC Bank,verified
BNK375738,APP44925728,XXXXXXXX4586,RRJW0956283,kotak bank,verified
BNK381936,APP11966100,XXXXXXXX0738,MDHX0452837,PNB,verified
BNK145071,APP00622067,XXXXXXXX0206,DFRO0270569,state bank of india,verified
BNK380931,APP22951121,XXXXXXXX6296,UXKK0491544,icici bank,Verified
BNK604799,APP35002126,XXXXXXXX5911,YROL0305115,punjab national bank,Verified
BNK037415,APP16368851,XXXXXXXX4432,DBHS0599477,HDFC BANK,verified
BNK734921,APP21207007,XXXXXXXX2134,IPHZ0043405,AXIS BANK,verified
BNK320464,APP88339959,XXXXXXXX5603,pmlm0062356,ICICI BANK,Verified
BNK244293,APP01152924,XXXXXXXX3622,IHSE0849486,HDFC Bank,Verified
BNK155662,APP35007524,XXXXXXXX4462,xsym0898329,SBI,verified
BNK488280,APP00096801,XXXXXXXX2266,JCLU0139756,kotak bank,verified
BNK598333,APP16331645,XXXXXXXX9416,DRTA0286110,State Bank of India,verified
BNK611093,APP15299821,XXXXXXXX1719,IPTB0139153,S.B.I.,verified
BNK627124,APP96727388,XXXXXXXX7157,WPCF0728118,Punjab National Bank,Verified
BNK399779,APP94594401,XXXXXXXX4626,KWDW0433298,state bank of india,verified
BNK163292,APP50009092,XXXXXXXX2940,HFZM0154255,Kotak Mahindra Bank,verified
BNK579662,APP64743037,XXXXXXXX5771,NHFP0488091,Kotak Mahindra,Verified
BNK294081,APP95112438,XXXXXXXX2756,RLPO0939280,S.B.I.,Verified
BNK937389,APP62011995,XXXXXXXX7813,PWVN0875994,punjab national bank,verified
BNK029805,APP67883653,XXXXXXXX7779,PBBO0321738,AXIS BANK,Verified
BNK551262,APP09380718,XXXXXXXX5251,hgjm0014480,Kotak Mahindra Bank,Verified
BNK026309,APP97597299,XXXXXXXX8165,LTFN0870520,PNB,Verified
BNK670585,APP25473234,XXXXXXXX9664,CSYA0399551,hdfc bank,verified
BNK959710,APP99853238,XXXXXXXX3199,UJCV0589760,Kotak Mahindra,verified
BNK820027,APP11516060,XXXXXXXX9091,IINO0823314,ICICI BANK,verified
BNK134384,APP86542744,XXXXXXXX6924,DXNF0023254,S.B.I.,verified
BNK123912,APP02748751,XXXXXXXX8384,QGLJ0091845,AXIS BANK,Verified
BNK325091,APP13949650,XXXXXXXX7434,NHJO0123579,S.B.I.,Verified
BNK480129,APP71635891,XXXXXXXX2784,HHTE0807197,icici bank,verified
BNK410508,APP72037917,XXXXXXXX1415,GPIE0775223,Hdfc bank Ltd,verified
BNK997305,APP48767756,XXXXXXXX9377,DPEK0081848,axis bank,Verified
BNK649221,APP80567726,XXXXXXXX7984,GFTI0387265,S.B.I.,verified
BNK789049,APP23992559,XXXXXXXX4407,xpls0318491,Axis Bank,verified
BNK296751,APP08345376,XXXXXXXX7894,VLCO0358656,Icici Bank Ltd,Verified
BNK395474,APP82589685,XXXXXXXX2013,ctlq0898803,SBI,Verified
BNK443365,APP27587678,XXXXXXXX4862,ZSAM0088990,Punjab National Bank,Verified
BNK298088,APP71986950,XXXXXXXX3291,HQFD0913595,HDFC Bank,verified
BNK746496,APP47345632,XXXXXXXX2747,FCQK0671330,PNB,verified
BNK386566,APP12156723,XXXXXXXX6348,LMGG0807674,HDFC Bank,Verified
BNK159704,APP48916713,XXXXXXXX3221,NCUW0895169,SBI,verified
BNK250754,APP26837461,XXXXXXXX4001,BADB0347178,Hdfc bank Ltd,Verified
BNK516278,APP30954966,XXXXXXXX3699,HYLC0772809,HDFC BANK,verified
BNK989899,APP49331747,XXXXXXXX2278,IUWO0325151,Kotak Mahindra,verified
BNK030961,APP44105844,XXXXXXXX6577,COJP0060269,ICICI Bank,verified
BNK846733,APP64880796,XXXXXXXX4318,ZMQW0349549,hdfc bank,Verified
BNK656208,APP14508593,XXXXXXXX8005,VQGR0156944,hdfc bank,Verified
BNK417741,APP43826576,XXXXXXXX1438,QEFU0285653,axis bank,verified
BNK224931,APP83951800,XXXXXXXX0264,WSNL0816089,Punjab National Bank,Verified
BNK408171,APP73265244,XXXXXXXX4331,HXVM0278600,SBI,Verified
BNK417870,APP72764983,XXXXXXXX6152,SMCX0520000,Axis Bank,Verified
BNK483219,APP60206055,XXXXXXXX2384,CVSA0544755,PNB,verified
BNK689374,APP61523392,XXXXXXXX8096,eyds0918245,AXIS BANK,verified
BNK518978,APP04796684,XXXXXXXX4114,JJAD0920975,PNB,verified
BNK500892,APP26641187,XXXXXXXX1481,FMHV0362631,hdfc bank,verified
BNK151701,APP51893474,XXXXXXXX2310,HLRY0404353,PNB,Verified
BNK538989,APP91339194,XXXXXXXX8069,KXHR0299901,ICICI Bank,verified
BNK356534,APP76885463,XXXXXXXX6079,MCLJ0019034,state bank of india,Verified
BNK648917,APP68957014,XXXXXXXX4824,VTTV0005479,state bank of india,Verified
BNK501869,APP17441228,XXXXXXXX0764,QSUE0573419,ICICI BANK,Verified
BNK036022,APP10294263,XXXXXXXX8649,LNIX0234909,Axis Bank,verified
BNK166009,APP99743103,XXXXXXXX2081,ACOM0037365,Hdfc bank Ltd,Verified
BNK653976,APP80982417,XXXXXXXX3294,VSJT0977739,hdfc bank,verified
BNK993082,APP45825528,XXXXXXXX2377,USWP0879378,Hdfc bank Ltd,Verified
BNK216833,APP58084656,XXXXXXXX0762,FMKW0356130,ICICI Bank,Verified
BNK038336,APP23228258,XXXXXXXX7083,GVXU0681638,State Bank of India,verified
BNK970810,APP60763548,XXXXXXXX1443,NMGE0456315,ICICI BANK,verified
BNK422866,APP87126551,XXXXXXXX7857,esgo0377818,kotak bank,verified
BNK695922,APP57043669,XXXXXXXX1310,WLUQ0597253,ICICI Bank,verified
BNK319857,APP43628237,XXXXXXXX9454,LHAM0442644,state bank of india,verified
BNK083825,APP58484697,XXXXXXXX4805,BDCR0483931,Kotak Mahindra Bank,Verified
BNK313348,APP27423402,XXXXXXXX2297,VSAB0593741,Hdfc bank Ltd,Verified
BNK875595,APP82737063,XXXXXXXX0276,KJKK0031292,Hdfc bank Ltd,Verified
BNK168595,APP76563435,XXXXXXXX1404,xsdr0350802,punjab national bank,verified
BNK638957,APP41137454,XXXXXXXX6913,VEGH0443482,state bank of india,verified
BNK161933,APP99078625,XXXXXXXX5728,EFXS0859887,ICICI BANK,verified
BNK740038,APP34011953,XXXXXXXX9915,fquf0875317,axis bank,Verified
BNK631357,APP99880543,XXXXXXXX5027,ILPX0935545,Icici Bank Ltd,Verified
BNK084958,APP63562440,XXXXXXXX2442,rtlb0047606,S.B.I.,verified
BNK583151,APP74158221,XXXXXXXX8716,NRXA0787431,ICICI Bank,verified
BNK219462,APP55619038,XXXXXXXX4174,EKXD0494357,HDFC Bank,verified
BNK153799,APP83737391,XXXXXXXX7991,RLPB0738671,State Bank of India,verified
BNK988718,APP25680121,XXXXXXXX0726,LNXQ0906551,axis bank,verified
BNK642405,APP04960591,XXXXXXXX7020,DURX0330338,state bank of india,verified
BNK080416,APP39937413,XXXXXXXX6536,KKTY0096165,State Bank of India,verified
BNK494422,APP94619667,XXXXXXXX6658,XDHO0658217,ICICI Bank,Verified
BNK736109,APP56918724,XXXXXXXX1319,BBQW0622381,axis bank,Verified
BNK434960,APP06886378,XXXXXXXX9870,HWUZ0963412,AXIS BANK,verified
BNK331535,APP75182702,XXXXXXXX0614,NANF0413460,axis bank,verified
BNK505686,APP98503167,XXXXXXXX6700,WAYY0776420,AXIS BANK,verified
BNK721168,APP19072753,XXXXXXXX7468,GWZQ0541153,SBI,verified
BNK927386,APP66728740,XXXXXXXX3436,RKGO0760407,ICICI BANK,verified
BNK837942,APP68242239,XXXXXXXX8684,PDPB0371223,Kotak Mahindra,verified
BNK506417,APP20774427,XXXXXXXX9952,ENCW0594601,AXIS BANK,verified
BNK206351,APP02781895,XXXXXXXX7345,BRYZ0695339,PNB,Verified
BNK303880,APP53099918,XXXXXXXX8356,OERS0696893,Kotak Mahindra Bank,Verified
BNK610050,APP97742491,XXXXXXXX2692,HTSX0751863,S.B.I.,Verified
BNK730719,APP41659170,XXXXXXXX8800,UMCF0412137,Punjab National Bank,verified
BNK904679,APP39646875,XXXXXXXX7482,LJNF0001405,Kotak Mahindra,Verified
BNK164456,APP44952717,XXXXXXXX0726,TJJW0829070,ICICI Bank,verified
BNK920360,APP73052921,XXXXXXXX8034,LLDS0406641,HDFC Bank,verified
BNK578997,APP97576763,XXXXXXXX7174,FNGM0545639,kotak bank,verified
BNK248623,APP28176200,XXXXXXXX6395,UCIS0927397,S.B.I.,verified
BNK454244,APP51003582,XXXXXXXX3324,SVGG0647955,hdfc bank,verified
BNK569766,APP05208080,XXXXXXXX6356,rpnc0997311,SBI,Verified
BNK332193,APP62541117,XXXXXXXX7279,HSSI0960344,axis bank,verified
BNK837937,APP35243626,XXXXXXXX6104,PVBY0321244,Punjab National Bank,verified
BNK474977,APP52662183,XXXXXXXX4118,VKHX0090750,AXIS BANK,verified
BNK844849,APP84324144,XXXXXXXX5291,UKKG0828510,SBI,verified
BNK804758,APP51043929,XXXXXXXX2986,MWFB0471693,HDFC BANK,Verified
BNK379012,APP20331260,XXXXXXXX5205,KUCE0797096,punjab national bank,verified
BNK033511,APP45514762,XXXXXXXX1781,SGAV0061898,Kotak Mahindra,Verified
BNK617996,APP39577235,XXXXXXXX0963,LZZW0993731,Punjab National Bank,Verified
BNK691793,APP11690048,XXXXXXXX8480,RPJG0252426,axis bank,verified
BNK961561,APP36471019,XXXXXXXX6016,QKEZ0114151,Punjab National Bank,Verified
BNK326356,APP73816775,XXXXXXXX6155,QMOV0376757,SBI,verified
BNK181744,APP52533746,XXXXXXXX8634,SYXA0337219,S.B.I.,Verified
BNK424925,APP77282739,XXXXXXXX6241,CMBD0571309,Kotak Mahindra Bank,Verified
BNK104983,APP56162484,XXXXXXXX7311,TTTP0865606,Punjab National Bank,Verified
BNK039069,APP57374113,XXXXXXXX6817,ULGB0062313,Punjab National Bank,verified
BNK932047,APP85141114,XXXXXXXX0489,IUST0029942,punjab national bank,Verified
BNK141336,APP81158841,XXXXXXXX6532,NECR0707904,AXIS BANK,Verified
BNK556497,APP19722334,XXXXXXXX5799,FICM0506036,Hdfc bank Ltd,Verified
BNK905489,APP03859414,XXXXXXXX7845,EBCM0749523,state bank of india,Verified
BNK278833,APP33868006,XXXXXXXX0108,purc0441805,PNB,verified
BNK013460,APP35200533,XXXXXXXX3109,KOKP0380095,punjab national bank,Verified
BNK799001,APP41648940,XXXXXXXX3605,JHAZ0195917,state bank of india,verified
BNK861399,APP05731780,XXXXXXXX2515,BYAY0347289,Punjab National Bank,Verified
BNK411192,APP04025136,XXXXXXXX1424,OYJH0024435,icici bank,Verified
BNK325074,APP11765539,XXXXXXXX8948,PPHW0615116,S.B.I.,Verified
BNK039995,APP82208430,XXXXXXXX3571,WEHU0850522,State Bank of India,Verified
BNK282779,APP97821184,XXXXXXXX8395,FLAV0739168,kotak bank,verified
BNK056148,APP19659119,XXXXXXXX1793,yqls0609018,Punjab National Bank,Verified
BNK979121,APP89699193,XXXXXXXX7753,DWQG0156865,AXIS BANK,verified
BNK987986,APP51263570,XXXXXXXX0773,LEBH0647700,HDFC BANK,verified
BNK174331,APP77673393,XXXXXXXX4895,DIHR0206178,HDFC BANK,verified
BNK379704,APP37283790,XXXXXXXX2061,YBBR0799012,kotak bank,verified
BNK376385,APP29186652,XXXXXXXX3222,WDLO0178418,AXIS BANK,Verified
BNK713774,APP24462019,XXXXXXXX6368,HZDI0828835,Punjab National Bank,verified
BNK952287,APP43038135,XXXXXXXX1424,NUVS0434965,state bank of india,Verified
BNK957615,APP10333581,XXXXXXXX9573,XDNK0480334,Axis Bank,Verified
BNK095366,APP73541663,XXXXXXXX6694,GEXF0519060,icici bank,Verified
BNK201897,APP49289303,XXXXXXXX2273,OQIC0546682,ICICI BANK,verified
BNK813428,APP15173806,XXXXXXXX4158,XTQU0475912,Kotak Mahindra,verified
BNK741551,APP76418522,XXXXXXXX3890,YGAB0291979,ICICI Bank,verified
BNK771546,APP53798819,XXXXXXXX8806,ojcr0366244,Icici Bank Ltd,Verified
BNK651510,APP93449227,XXXXXXXX8513,ROXB0070603,hdfc bank,verified
BNK573356,APP97479243,XXXXXXXX7944,SILY0952488,Hdfc bank Ltd,verified
BNK488043,APP90090023,XXXXXXXX3828,HGFA0769022,Punjab National Bank,Verified
BNK268829,APP38443469,XXXXXXXX0566,bxaf0567962,axis bank,Verified
BNK343088,APP61182401,XXXXXXXX0426,gaxx0687033,kotak bank,verified
BNK831900,APP90444595,XXXXXXXX1623,JUFA0749173,HDFC Bank,verified
BNK971439,APP24772110,XXXXXXXX6559,XEVX0647595,axis bank,verified
BNK181460,APP24819765,XXXXXXXX5449,DOHX0568855,S.B.I.,verified
BNK506660,APP58243072,XXXXXXXX4915,BHRZ0644880,kotak bank,Verified
BNK517424,APP59354946,XXXXXXXX7309,JDSP0755181,axis bank,Verified
BNK772078,APP93466109,XXXXXXXX0336,TAZG0776161,ICICI BANK,Verified
BNK469907,APP36262286,XXXXXXXX2866,LGTL0051264,punjab national bank,Verified
BNK145138,APP77262119,XXXXXXXX3947,TJXV0974610,icici bank,Verified
BNK562212,APP59588968,XXXXXXXX0247,MCTU0456298,kotak bank,verified
BNK825183,APP58002054,XXXXXXXX4627,YYYP0173360,icici bank,verified
BNK430687,APP57348982,XXXXXXXX9938,WTIY0255074,axis bank,Verified
BNK017984,APP51993594,XXXXXXXX3612,UGFY0318093,Axis Bank,verified
BNK087953,APP68507063,XXXXXXXX5657,LEMN0586392,State Bank of India,verified
BNK268450,APP64786624,XXXXXXXX1145,UMFX0779044,PNB,verified
BNK953827,APP79602058,XXXXXXXX4365,YVAQ0623195,punjab national bank,Verified
BNK525676,APP66284691,XXXXXXXX6514,YJOI0474644,Kotak Mahindra Bank,verified
BNK506431,APP76554231,XXXXXXXX6113,WCZX0597596,PNB,Verified
BNK530587,APP32082661,XXXXXXXX8982,MIPE0297466,AXIS BANK,verified
BNK959086,APP31459437,XXXXXXXX6936,ENKA0743399,PNB,verified
BNK977355,APP41993661,XXXXXXXX6935,HDJD0437853,axis bank,Verified
BNK145362,APP75514877,XXXXXXXX9336,dssz0457835,Hdfc bank Ltd,Verified
BNK910598,APP91470251,XXXXXXXX1763,BVWS0642574,ICICI Bank,verified
BNK629016,APP85471766,XXXXXXXX8905,RDQB0343855,AXIS BANK,Verified
BNK463213,APP66935882,XXXXXXXX9118,FVNZ0630109,AXIS BANK,verified
BNK310374,APP36355281,XXXXXXXX2105,IOJG0390649,S.B.I.,Verified
BNK365398,APP04049715,XXXXXXXX8162,HGOK0026366,punjab national bank,Verified
BNK342428,APP09919924,XXXXXXXX5853,HNIP0219918,Kotak Mahindra Bank,verified
BNK496877,APP54335273,XXXXXXXX5290,YFQY0548668,State Bank of India,Verified
BNK099161,APP41275198,XXXXXXXX2782,CDKN0392513,Kotak Mahindra,Verified
BNK151110,APP25238906,XXXXXXXX0607,VJHO0946898,punjab national bank,Verified
BNK172478,APP35873832,XXXXXXXX4266,HSHM0986509,Kotak Mahindra Bank,verified
BNK052429,APP06684574,XXXXXXXX0276,ZKFC0274900,AXIS BANK,verified
BNK706102,APP84104745,XXXXXXXX9953,FWIY0106486,Kotak Mahindra,verified
BNK446750,APP56229234,XXXXXXXX6859,RSKY0829507,Kotak Mahindra,Verified
BNK278844,APP20960405,XXXXXXXX2538,FBII0809859,Axis Bank,Verified
BNK614001,APP95566884,XXXXXXXX0911,USQE0632888,Axis Bank,Verified
BNK764961,APP44137891,XXXXXXXX4589,NXVC0800398,PNB,verified
BNK180049,APP24456515,XXXXXXXX6109,TSOO0081266,kotak bank,verified
BNK501466,APP42796597,XXXXXXXX2604,WGPR0808366,axis bank,Verified
BNK522923,APP01089284,XXXXXXXX7243,NNKC0063789,ICICI Bank,Verified
BNK446354,APP10108435,XXXXXXXX3350,NLUU0325393,AXIS BANK,verified
BNK967437,APP43474644,XXXXXXXX9642,ZNUX0021633,icici bank,verified
BNK044245,APP87089528,XXXXXXXX0617,CZZB0914674,Icici Bank Ltd,Verified
BNK774681,APP34992325,XXXXXXXX6437,GYNH0691721,S.B.I.,Verified
BNK277092,APP85246441,XXXXXXXX1654,TRHN0163614,Hdfc bank Ltd,Verified
BNK679431,APP19044974,XXXXXXXX7461,sfsd0468061,Axis Bank,Verified
BNK776758,APP61213072,XXXXXXXX3497,lqtn0992383,Punjab National Bank,Verified
BNK363902,APP81729825,XXXXXXXX0367,URSB0021335,SBI,verified
BNK915579,APP75868719,XXXXXXXX9989,DODZ0891245,Punjab National Bank,verified
BNK217504,APP76782065,XXXXXXXX4948,JOGL0053891,punjab national bank,Verified
BNK770621,APP20818410,XXXXXXXX1703,AYKQ0444157,Kotak Mahindra Bank,verified
BNK417418,APP43267881,XXXXXXXX4906,KDSL0395253,punjab national bank,Verified
BNK469427,APP52469269,XXXXXXXX6087,CVMF0290234,AXIS BANK,Verified
BNK045948,APP64116460,XXXXXXXX5143,FECQ0811898,PNB,verified
BNK755971,APP56901633,XXXXXXXX8349,HSSR0224957,Hdfc bank Ltd,Verified
BNK508877,APP48134172,XXXXXXXX8142,QAGM0653058,Kotak Mahindra,verified
BNK461167,APP66508985,XXXXXXXX1331,KMZJ0603486,Kotak Mahindra,verified
BNK757741,APP44448763,XXXXXXXX1650,WDSV0781537,AXIS BANK,verified
BNK298180,APP54205533,XXXXXXXX8958,HQHI0722322,Kotak Mahindra Bank,verified
BNK422567,APP92512349,XXXXXXXX5420,gzqu0769233,icici bank,verified
BNK924948,APP52307663,XXXXXXXX1885,QZXQ0340416,Icici Bank Ltd,verified
BNK439359,APP79317822,XXXXXXXX8707,LBHI0135117,axis bank,verified
BNK402168,APP75827565,XXXXXXXX1646,GKDJ0470558,Hdfc bank Ltd,Verified
BNK602832,APP19117881,XXXXXXXX7693,KDOM0678727,icici bank,Verified
BNK388849,APP87131853,XXXXXXXX9406,MWFF0086668,SBI,Verified
BNK496983,APP89657524,XXXXXXXX4520,QPXK0210685,PNB,Verified
BNK584490,APP69615870,XXXXXXXX8504,NNHC0004523,Axis Bank,verified
BNK050253,APP69426726,XXXXXXXX6947,HGCZ0699968,Hdfc bank Ltd,verified
BNK011155,APP76676679,XXXXXXXX1304,cbol0125117,AXIS BANK,Verified
BNK139198,APP03497110,XXXXXXXX9610,UGHV0501956,HDFC Bank,verified
BNK015461,APP46396859,XXXXXXXX4839,QRDR0954149,hdfc bank,Verified
BNK193490,APP28918757,XXXXXXXX8744,OHSW0242211,Kotak Mahindra,verified
BNK878952,APP62247912,XXXXXXXX2038,KNJL0873027,Axis Bank,Verified
BNK422265,APP81726686,XXXXXXXX8011,KTUN0801798,ICICI BANK,Verified
BNK004756,APP55339851,XXXXXXXX8440,QUEA0348949,Icici Bank Ltd,verified
BNK415828,APP65711621,XXXXXXXX8726,CTAB0702051,axis bank,Verified
BNK213355,APP09822979,XXXXXXXX5833,nuqa0474608,axis bank,Verified
BNK094737,APP63420816,XXXXXXXX8174,UOZI0526394,AXIS BANK,Verified
BNK019969,APP76219866,XXXXXXXX7402,OHOG0399270,Icici Bank Ltd,verified
BNK294146,APP80167770,XXXXXXXX6607,JVBD0524639,Kotak Mahindra Bank,verified
BNK806939,APP56666553,XXXXXXXX5856,XUWR0040639,HDFC Bank,verified
BNK627010,APP97914498,XXXXXXXX8746,BVQO0410035,Punjab National Bank,Verified
BNK947937,APP02743676,XXXXXXXX2680,PNSE0351105,axis bank,verified
BNK505301,APP98128878,XXXXXXXX9024,GKWT0144444,ICICI BANK,Verified
BNK714824,APP39360295,XXXXXXXX3980,UWZU0742983,HDFC BANK,Verified
BNK024704,APP74230859,XXXXXXXX6408,OMFQ0435712,State Bank of India,Verified
BNK073823,APP71895112,XXXXXXXX6665,ULWF0601025,Icici Bank Ltd,verified
BNK904802,APP51963733,XXXXXXXX5067,HLSC0181343,punjab national bank,verified
BNK610088,APP40988126,XXXXXXXX2598,OWZK0580698,PNB,Verified
BNK826187,APP06637293,XXXXXXXX7582,GQAC0078416,Axis Bank,Verified
BNK864388,APP32119932,XXXXXXXX7288,ROZB0943054,Axis Bank,Verified
BNK223550,APP07996853,XXXXXXXX7687,UIRN0744677,AXIS BANK,verified
BNK135745,APP71951964,XXXXXXXX8564,XSYE0548533,punjab national bank,verified
BNK761257,APP60465641,XXXXXXXX7118,MPWU0079712,hdfc bank,verified
BNK192075,APP14288198,XXXXXXXX4210,ZQST0792212,kotak bank,Verified
BNK229742,APP68252729,XXXXXXXX6220,QSKC0051011,State Bank of India,verified
BNK301594,APP14293910,XXXXXXXX5045,IUKB0098734,PNB,verified
BNK973894,APP61398681,XXXXXXXX2571,IYVY0870541,Hdfc bank Ltd,Verified
BNK183182,APP76737726,XXXXXXXX8316,QFBV0522490,PNB,Verified
BNK277918,APP99582384,XXXXXXXX9720,ONVB0787196,AXIS BANK,verified
BNK415476,APP76972727,XXXXXXXX2055,HOJE0813748,icici bank,Verified
